procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,school_id_raw,school_id_clean,school_id_changed_flag,date_raw,date_clean,date_parse_method,date_ambiguous_flag,date_parse_error_flag,grain_raw,grain_clean,vendor_raw,vendor_clean,quantity_raw,unit_raw,quantity_kg,unit_clean,conversion_method,unit_inferred_flag,cost_raw,total_cost_numeric,cost_per_kg,payment_status_raw,payment_status_clean
MDM001574,2026-01-22,SCH0597,Singh Agro Group,Oil,0.362,bags,2172.0,Pending,sch0597,SCH0597,True,2026/01/22,2026-01-22,ISO_FORMAT,False,False,Oil,Oil,Singh Agro,Singh Agro Group,0.362,bags,18.099999999999998,KG,BAGS_50KG_TO_KG,False,2172,2172.0,120.00000000000001,Pending,Pending
MDM009287,2026-02-10,SCH0167,Singh Agro Group,Rice,,,1924.0,Paid,SCH0167,SCH0167,False,10.02.2026,2026-02-10,DOT_DD_MM_AMBIGUOUS,True,False,chawal,Rice,S. Agro Works,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"1,924/-",1924.0,,paid,Paid
MDM001052,2026-02-08,SCH0500,Sharma Traders,Wheat,11.4,KG,342.0,Unknown,S0500,SCH0500,True,2026-02-08,2026-02-08,ISO_FORMAT,False,False,Wheat,Wheat,Sharma & Sons,Sharma Traders,11.4,KG,11.4,KG,DIRECT,False,Rs. 342,342.0,30.0,,Unknown
MDM004070,2025-10-18,SCH0573,Kumar Enterprises,Rice,49.8 kg,,1992.0,Pending,SCH0573,SCH0573,False,2025/10/18,2025-10-18,ISO_FORMAT,False,False,RICE,Rice,Kumar Supplies,Kumar Enterprises,49.8 kg,,49.8,KG,DIRECT,False,"1,992/-",1992.0,40.0,Due,Pending
MDM007792,2025-10-14,SCH0430,Goyal Mills,Wheat,59600,grams,1788.0,Unknown,S0430,SCH0430,True,14/10/2025,2025-10-14,DASH_DD_MM_YYYY,False,False,Wheat,Wheat,Goyal Rice Mill,Goyal Mills,59600,grams,59.6,KG,GRAMS_TO_KG,False,1788,1788.0,30.0,,Unknown
MDM003219,2025-04-04,SCH0422,Kumar Enterprises,Pulses,31600,Grams,2844.0,Pending,SCH0422,SCH0422,False,04-04-2025,2025-04-04,DASH_MM_DD_AMBIGUOUS,True,False,dal,Pulses,Kumar Supplies,Kumar Enterprises,31600,Grams,31.6,KG,GRAMS_TO_KG,False,"Rs. 2,844",2844.0,90.0,PENDING,Pending
MDM000273,2025-07-30,SCH0323,Goyal Mills,Oil,1.09,Sacks,6540.0,Paid,SCH0323,SCH0323,False,30/07/2025,2025-07-30,DASH_DD_MM_YYYY,False,False,Cooking Oil,Oil,Goyal Rice Mill,Goyal Mills,1.09,Sacks,54.50000000000001,KG,BAGS_50KG_TO_KG,False,"6,540/-",6540.0,119.99999999999999,Cleared,Paid
MDM002043,2025-10-01,SCH0171,Kumar Enterprises,Oil,,,3012.0,Pending,S0171,SCH0171,True,2025-10-01,2025-10-01,ISO_FORMAT,False,False,Oil,Oil,Kumar Supplies,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,3012,3012.0,,PENDING,Pending
MDM004764,2026-03-19,SCH0546,Sharma Traders,Rice,52600,g,2104.0,Paid,SCH0546,SCH0546,False,19/03/2026,2026-03-19,DASH_DD_MM_YYYY,False,False,Chawal,Rice,Sharma & Sons,Sharma Traders,52600,g,52.6,KG,GRAMS_TO_KG,False,2104,2104.0,40.0,Cleared,Paid
MDM007991,2025-08-27,SCH0470,Sharma Traders,Wheat,1.022,50kg Bags,1533.0,Unknown,SCH-0470,SCH0470,True,2025/08/27,2025-08-27,ISO_FORMAT,False,False,Wheat,Wheat,Sharma Traders,Sharma Traders,1.022,50kg Bags,51.1,KG,BAGS_50KG_TO_KG,False,1533,1533.0,30.0,,Unknown
MDM008684,2025-08-06,SCH0432,Kumar Enterprises,Oil,28.7,KG,3444.0,Paid,SCH-0432,SCH0432,True,08-06-2025,2025-08-06,DASH_MM_DD_AMBIGUOUS,True,False,Oil,Oil,kumar general store,Kumar Enterprises,28.7,KG,28.7,KG,DIRECT,False,3444,3444.0,120.0,paid,Paid
MDM001087,2025-06-09,SCH0018,Goyal Mills,Oil,10600,grams,1272.0,Paid,SCH0018,SCH0018,False,06/09/2025,2025-06-09,DASH_MM_DD_AMBIGUOUS,True,False,Sarson Tel,Oil,goyal mill,Goyal Mills,10600,grams,10.6,KG,GRAMS_TO_KG,False,1272,1272.0,120.0,paid,Paid
MDM001474,2025-12-26,SCH0213,Singh Agro Group,Rice,25.1 kg,,1004.0,Unknown,0213,SCH0213,True,2025-12-26,2025-12-26,ISO_FORMAT,False,False,Rice,Rice,Singh Brothers,Singh Agro Group,25.1 kg,,25.1,KG,DIRECT,False,"1,004/-",1004.0,40.0,,Unknown
MDM007283,2026-03-12,SCH0366,Goyal Mills,Rice,0.524,Sacks,1048.0,Pending,SCH0366,SCH0366,False,2026/03/12,2026-03-12,ISO_FORMAT,False,False,chawal,Rice,goyal mill,Goyal Mills,0.524,Sacks,26.200000000000003,KG,BAGS_50KG_TO_KG,False,"₹1,048",1048.0,39.99999999999999,Pending,Pending
MDM009911,2025-07-03,SCH0299,Goyal Mills,Wheat,34.4,Kgs,1032.0,Unknown,sch_0299,SCH0299,True,03.07.2025,2025-07-03,DOT_DD_MM_AMBIGUOUS,True,False,WHEAT,Wheat,Goyal Enterprises,Goyal Mills,34.4,Kgs,34.4,KG,DIRECT,False,"1,032/-",1032.0,30.0,,Unknown
MDM009426,2026-03-18,SCH0202,Sharma Traders,Oil,27.1,kg,3252.0,Paid,SCH0202,SCH0202,False,2026-03-18,2026-03-18,ISO_FORMAT,False,False,Sarson Tel,Oil,Sharma Traders,Sharma Traders,27.1,kg,27.1,KG,DIRECT,False,"₹3,252",3252.0,120.0,paid,Paid
MDM002187,2025-09-10,SCH0132,Sharma Traders,Wheat,41.1 kg,,1233.0,Pending,SCH-0132,SCH0132,True,09/10/2025,2025-09-10,DASH_MM_DD_AMBIGUOUS,True,False,Gehun,Wheat,sharma traders pvt ltd,Sharma Traders,41.1 kg,,41.1,KG,DIRECT,False,"₹1,233",1233.0,30.0,Due,Pending
MDM004323,2026-01-23,SCH0023,Singh Agro Group,Rice,13.0 kg,,,Paid,SCH0023,SCH0023,False,2026/01/23,2026-01-23,ISO_FORMAT,False,False,RICE,Rice,Singh Brothers,Singh Agro Group,13.0 kg,,13.0,KG,DIRECT,False,,,,paid,Paid
MDM009731,2025-07-04,SCH0422,Singh Agro Group,Rice,0.8859999999999999,50kg Bags,1772.0,Paid,SCH0422,SCH0422,False,2025/07/04,2025-07-04,ISO_FORMAT,False,False,RICE,Rice,Singh Agro,Singh Agro Group,0.8859999999999999,50kg Bags,44.3,KG,BAGS_50KG_TO_KG,False,"₹1,772",1772.0,40.0,Paid,Paid
MDM011290,2025-09-19,SCH0281,Kumar Enterprises,Rice,46.6,kg,1864.0,Unknown,sch0281,SCH0281,True,2025/09/19,2025-09-19,ISO_FORMAT,False,False,chawal,Rice,Kumar & Co.,Kumar Enterprises,46.6,kg,46.6,KG,DIRECT,False,1864,1864.0,40.0,,Unknown
MDM005832,2026-03-24,SCH0579,Goyal Mills,Pulses,36.9,KG,3321.0,Paid,sch0579,SCH0579,True,24/03/2026,2026-03-24,DASH_DD_MM_YYYY,False,False,Daal,Pulses,goyal mill,Goyal Mills,36.9,KG,36.9,KG,DIRECT,False,"Rs. 3,321",3321.0,90.0,paid,Paid
MDM010029,2026-03-31,SCH0386,Singh Agro Group,Rice,28.8,Kgs,1152.0,Paid,sch0386,SCH0386,True,31/03/2026,2026-03-31,DASH_DD_MM_YYYY,False,False,Rice,Rice,Singh Agro,Singh Agro Group,28.8,Kgs,28.8,KG,DIRECT,False,"₹1,152",1152.0,40.0,Paid,Paid
MDM000499,2025-04-28,SCH0237,Kumar Enterprises,Wheat,43.4,KGS,1302.0,Pending,sch_0237,SCH0237,True,28/04/2025,2025-04-28,DASH_DD_MM_YYYY,False,False,WHEAT,Wheat,kumar general store,Kumar Enterprises,43.4,KGS,43.4,KG,DIRECT,False,"1,302/-",1302.0,30.0,Due,Pending
MDM009382,2025-06-02,SCH0197,Sharma Traders,Pulses,50.2 kg,,4518.0,Paid,sch_0197,SCH0197,True,02-Jun-2025,2025-06-02,TEXT_MONTH,False,False,Daal,Pulses,Sharma Traders,Sharma Traders,50.2 kg,,50.2,KG,DIRECT,False,"₹4,518",4518.0,90.0,paid,Paid
MDM008791,2025-10-12,SCH0392,Kumar Enterprises,Pulses,48.2 kg,,4338.0,Unknown,SCH0392,SCH0392,False,12.10.2025,2025-10-12,DOT_DD_MM_AMBIGUOUS,True,False,dal,Pulses,kumar general store,Kumar Enterprises,48.2 kg,,48.2,KG,DIRECT,False,"Rs. 4,338",4338.0,90.0,,Unknown
MDM004710,2026-01-24,SCH0015,Sharma Traders,Oil,0.562,Bori,3372.0,Paid,S0015,SCH0015,True,24.01.2026,2026-01-24,DOT_DD_MM_YYYY,False,False,Mustard Oil,Oil,Sharma Traders,Sharma Traders,0.562,Bori,28.1,KG,BAGS_50KG_TO_KG,False,"3,372/-",3372.0,120.0,paid,Paid
MDM010028,2026-01-24,SCH0575,Singh Agro Group,Oil,58.8 kg,,7056.0,Pending,SCH0575,SCH0575,False,2026/01/24,2026-01-24,ISO_FORMAT,False,False,Sarson Tel,Oil,Singh Brothers,Singh Agro Group,58.8 kg,,58.8,KG,DIRECT,False,"7,056/-",7056.0,120.0,Due,Pending
MDM010306,2025-05-24,SCH0228,Sharma Traders,Pulses,,,,Pending,SCH0228,SCH0228,False,24/05/2025,2025-05-24,DASH_DD_MM_YYYY,False,False,dal,Pulses,Sharma & Sons,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,,,,PENDING,Pending
MDM004486,2026-03-12,SCH0165,Goyal Mills,Rice,27.8,Kgs,1112.0,Unknown,SCH0165,SCH0165,False,12-Mar-2026,2026-03-12,TEXT_MONTH,False,False,chawal,Rice,Goyal Rice Mill,Goyal Mills,27.8,Kgs,27.8,KG,DIRECT,False,1112,1112.0,40.0,,Unknown
MDM011585,2025-04-04,SCH0156,Goyal Mills,Wheat,47.5,kg,1425.0,Paid,sch_0156,SCH0156,True,04-Apr-2025,2025-04-04,TEXT_MONTH,False,False,Atta,Wheat,Goyal Rice Mill,Goyal Mills,47.5,kg,47.5,KG,DIRECT,False,"1,425/-",1425.0,30.0,Paid,Paid
MDM003479,2025-10-16,SCH0260,Singh Agro Group,Rice,40300,g,1612.0,Paid,sch_0260,SCH0260,True,16/10/2025,2025-10-16,DASH_DD_MM_YYYY,False,False,Rice,Rice,S. Agro Works,Singh Agro Group,40300,g,40.300000000000004,KG,GRAMS_TO_KG,False,"Rs. 1,612",1612.0,39.99999999999999,Cleared,Paid
MDM009427,2025-07-08,SCH0005,Kumar Enterprises,Wheat,56900,grams,1707.0,Paid,SCH0005,SCH0005,False,08-Jul-2025,2025-07-08,TEXT_MONTH,False,False,Wheat,Wheat,kumar general store,Kumar Enterprises,56900,grams,56.9,KG,GRAMS_TO_KG,False,"Rs. 1,707",1707.0,30.0,Cleared,Paid
MDM003925,2025-11-25,SCH0075,Goyal Mills,Pulses,0.7020000000000001,Bags,3159.0,Paid,S0075,SCH0075,True,25/11/2025,2025-11-25,DASH_DD_MM_YYYY,False,False,Daal,Pulses,Goyal Rice Mill,Goyal Mills,0.7020000000000001,Bags,35.1,KG,BAGS_50KG_TO_KG,False,3159,3159.0,90.0,Cleared,Paid
MDM001749,2025-04-14,SCH0238,Sharma Traders,Pulses,0.764,50kg Bags,3438.0,Pending,SCH0238,SCH0238,False,2025-04-14,2025-04-14,ISO_FORMAT,False,False,Pulses,Pulses,sharma traders pvt ltd,Sharma Traders,0.764,50kg Bags,38.2,KG,BAGS_50KG_TO_KG,False,"Rs. 3,438",3438.0,90.0,PENDING,Pending
MDM000733,2025-07-27,SCH0435,Kumar Enterprises,Pulses,0.546,50kg Bags,2457.0,Unknown,SCH0435,SCH0435,False,27/07/2025,2025-07-27,DASH_DD_MM_YYYY,False,False,Pulses,Pulses,Kumar Supplies,Kumar Enterprises,0.546,50kg Bags,27.3,KG,BAGS_50KG_TO_KG,False,"₹2,457",2457.0,90.0,,Unknown
MDM002554,2025-06-02,SCH0165,Goyal Mills,Oil,54800,grams,6576.0,Unknown,SCH0165,SCH0165,False,2025/06/02,2025-06-02,ISO_FORMAT,False,False,Sarson Tel,Oil,goyal mill,Goyal Mills,54800,grams,54.800000000000004,KG,GRAMS_TO_KG,False,6576,6576.0,119.99999999999999,,Unknown
MDM002464,2025-12-07,SCH0337,Sharma Traders,Oil,28.5,Kgs,3420.0,Paid,sch0337,SCH0337,True,2025/12/07,2025-12-07,ISO_FORMAT,False,False,Sarson Tel,Oil,sharma traders pvt ltd,Sharma Traders,28.5,Kgs,28.5,KG,DIRECT,False,"₹3,420",3420.0,120.0,Cleared,Paid
MDM007584,2025-10-08,SCH0223,Goyal Mills,Rice,0.464,Bori,928.0,Pending,sch_0223,SCH0223,True,08.10.2025,2025-10-08,DOT_DD_MM_AMBIGUOUS,True,False,Rice,Rice,goyal mill,Goyal Mills,0.464,Bori,23.200000000000003,KG,BAGS_50KG_TO_KG,False,928,928.0,39.99999999999999,Pending,Pending
MDM009144,2025-11-07,SCH0092,Sharma Traders,Oil,0.69,Bags,4140.0,Paid,S0092,SCH0092,True,07.11.2025,2025-11-07,DOT_DD_MM_AMBIGUOUS,True,False,Cooking Oil,Oil,Sharma Traders,Sharma Traders,0.69,Bags,34.5,KG,BAGS_50KG_TO_KG,False,4140,4140.0,120.0,paid,Paid
MDM008822,2025-08-31,SCH0183,Singh Agro Group,Oil,0.216,Bags,1296.0,Pending,SCH0183,SCH0183,False,31/08/2025,2025-08-31,DASH_DD_MM_YYYY,False,False,Mustard Oil,Oil,Singh Agro,Singh Agro Group,0.216,Bags,10.8,KG,BAGS_50KG_TO_KG,False,"Rs. 1,296",1296.0,119.99999999999999,Due,Pending
MDM002663,2025-08-28,SCH0182,Kumar Enterprises,Pulses,1.002,Bags,4509.0,Paid,SCH0182,SCH0182,False,28/08/2025,2025-08-28,DASH_DD_MM_YYYY,False,False,Pulses,Pulses,kumar general store,Kumar Enterprises,1.002,Bags,50.1,KG,BAGS_50KG_TO_KG,False,4509,4509.0,90.0,Paid,Paid
MDM008271,2025-12-28,SCH0164,Sharma Traders,Oil,0.242,Bags,1452.0,Paid,SCH0164,SCH0164,False,28/12/2025,2025-12-28,DASH_DD_MM_YYYY,False,False,Cooking Oil,Oil,Sharma & Sons,Sharma Traders,0.242,Bags,12.1,KG,BAGS_50KG_TO_KG,False,"Rs. 1,452",1452.0,120.0,Paid,Paid
MDM008560,2025-06-01,SCH0505,Kumar Enterprises,Rice,19.8 kg,,792.0,Pending,SCH0505,SCH0505,False,2025/06/01,2025-06-01,ISO_FORMAT,False,False,Chawal,Rice,Kumar & Co.,Kumar Enterprises,19.8 kg,,19.8,KG,DIRECT,False,₹792,792.0,40.0,Due,Pending
MDM003114,2025-04-08,SCH0559,Kumar Enterprises,Rice,34,Kgs,,Pending,sch_0559,SCH0559,True,04/08/2025,2025-04-08,DASH_MM_DD_AMBIGUOUS,True,False,Chawal,Rice,Kumar & Co.,Kumar Enterprises,34,Kgs,34.0,KG,DIRECT,False,,,,PENDING,Pending
MDM003304,2026-02-21,SCH0308,Goyal Mills,Wheat,10.2,KGS,306.0,Paid,SCH0308,SCH0308,False,21-Feb-2026,2026-02-21,TEXT_MONTH,False,False,WHEAT,Wheat,goyal mill,Goyal Mills,10.2,KGS,10.2,KG,DIRECT,False,306,306.0,30.000000000000004,Paid,Paid
MDM006251,2025-11-18,SCH0457,Kumar Enterprises,Pulses,58700,Grams,5283.0,Pending,SCH0457,SCH0457,False,18/11/2025,2025-11-18,DASH_DD_MM_YYYY,False,False,Daal,Pulses,Kumar & Co.,Kumar Enterprises,58700,Grams,58.7,KG,GRAMS_TO_KG,False,5283,5283.0,90.0,Due,Pending
MDM001345,2025-05-13,SCH0057,Kumar Enterprises,Oil,58.4,Kgs,7008.0,Pending,SCH-0057,SCH0057,True,2025-05-13,2025-05-13,ISO_FORMAT,False,False,Cooking Oil,Oil,Kumar & Co.,Kumar Enterprises,58.4,Kgs,58.4,KG,DIRECT,False,7008,7008.0,120.0,Pending,Pending
MDM010869,2026-02-14,SCH0331,Kumar Enterprises,Oil,0.858,50kg Bags,5148.0,Paid,sch_0331,SCH0331,True,2026/02/14,2026-02-14,ISO_FORMAT,False,False,Cooking Oil,Oil,kumar general store,Kumar Enterprises,0.858,50kg Bags,42.9,KG,BAGS_50KG_TO_KG,False,"5,148/-",5148.0,120.0,Cleared,Paid
MDM007817,2025-04-05,SCH0416,Goyal Mills,Pulses,18.4 kg,,1656.0,Paid,SCH-0416,SCH0416,True,05.04.2025,2025-04-05,DOT_DD_MM_AMBIGUOUS,True,False,Pulses,Pulses,Goyal Enterprises,Goyal Mills,18.4 kg,,18.4,KG,DIRECT,False,1656,1656.0,90.0,Paid,Paid
MDM001691,2025-11-04,SCH0248,Singh Agro Group,Wheat,26.8,kg,,Paid,S0248,SCH0248,True,2025-11-04,2025-11-04,ISO_FORMAT,False,False,gehun,Wheat,Singh Agro,Singh Agro Group,26.8,kg,26.8,KG,DIRECT,False,,,,paid,Paid
MDM007701,2025-06-04,SCH0241,Sharma Traders,Rice,20.4,KG,816.0,Pending,sch0241,SCH0241,True,04.06.2025,2025-06-04,DOT_DD_MM_AMBIGUOUS,True,False,Rice,Rice,sharma traders pvt ltd,Sharma Traders,20.4,KG,20.4,KG,DIRECT,False,Rs. 816,816.0,40.0,Due,Pending
MDM009016,2025-04-30,SCH0143,Singh Agro Group,Oil,49.1,Kgs,5892.0,Paid,SCH0143,SCH0143,False,04-30-2025,2025-04-30,DASH_MM_DD_YYYY,False,False,Oil,Oil,Singh Brothers,Singh Agro Group,49.1,Kgs,49.1,KG,DIRECT,False,"5,892/-",5892.0,120.0,paid,Paid
MDM005049,2026-03-29,SCH0401,Kumar Enterprises,Pulses,1.128,50kg Bags,5076.0,Paid,SCH-0401,SCH0401,True,2026/03/29,2026-03-29,ISO_FORMAT,False,False,Lentils,Pulses,kumar general store,Kumar Enterprises,1.128,50kg Bags,56.39999999999999,KG,BAGS_50KG_TO_KG,False,"5,076/-",5076.0,90.00000000000001,Cleared,Paid
MDM007734,2025-12-02,SCH0317,Sharma Traders,Pulses,,,3591.0,Pending,SCH0317,SCH0317,False,2025-12-02,2025-12-02,ISO_FORMAT,False,False,Pulses,Pulses,Sharma Traders,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"3,591/-",3591.0,,Due,Pending
MDM008329,2025-05-29,SCH0030,Singh Agro Group,Wheat,54300,Grams,1629.0,Pending,sch_0030,SCH0030,True,29-May-2025,2025-05-29,TEXT_MONTH,False,False,Gehun,Wheat,Singh Agro,Singh Agro Group,54300,Grams,54.300000000000004,KG,GRAMS_TO_KG,False,"Rs. 1,629",1629.0,29.999999999999996,Pending,Pending
MDM003309,2025-01-11,SCH0303,Goyal Mills,Wheat,58.3,KGS,1749.0,Pending,SCH-0303,SCH0303,True,01/11/2025,2025-01-11,DASH_MM_DD_AMBIGUOUS,True,False,Wheat,Wheat,Goyal Rice Mill,Goyal Mills,58.3,KGS,58.3,KG,DIRECT,False,"Rs. 1,749",1749.0,30.0,Due,Pending
MDM001505,2025-02-08,SCH0114,Singh Agro Group,Pulses,41.6 kg,,3744.0,Pending,SCH0114,SCH0114,False,02/08/2025,2025-02-08,DASH_MM_DD_AMBIGUOUS,True,False,Pulses,Pulses,Singh Brothers,Singh Agro Group,41.6 kg,,41.6,KG,DIRECT,False,"₹3,744",3744.0,90.0,Pending,Pending
MDM011305,2026-03-18,SCH0012,Sharma Traders,Rice,35.6,kg,1424.0,Paid,SCH0012,SCH0012,False,18.03.2026,2026-03-18,DOT_DD_MM_YYYY,False,False,Rice,Rice,sharma traders pvt ltd,Sharma Traders,35.6,kg,35.6,KG,DIRECT,False,"₹1,424",1424.0,40.0,paid,Paid
MDM001807,2025-10-27,SCH0213,Sharma Traders,Rice,,,1884.0,Pending,sch0213,SCH0213,True,27.10.2025,2025-10-27,DOT_DD_MM_YYYY,False,False,Chawal,Rice,sharma traders pvt ltd,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"₹1,884",1884.0,,Due,Pending
MDM003872,2026-03-27,SCH0595,Kumar Enterprises,Oil,43.9,kg,5268.0,Pending,SCH0595,SCH0595,False,27.03.2026,2026-03-27,DOT_DD_MM_YYYY,False,False,Oil,Oil,kumar general store,Kumar Enterprises,43.9,kg,43.9,KG,DIRECT,False,"Rs. 5,268",5268.0,120.0,Due,Pending
MDM001289,2026-01-27,SCH0392,Singh Agro Group,Wheat,0.596,Bori,894.0,Paid,sch_0392,SCH0392,True,2026/01/27,2026-01-27,ISO_FORMAT,False,False,WHEAT,Wheat,Singh Brothers,Singh Agro Group,0.596,Bori,29.799999999999997,KG,BAGS_50KG_TO_KG,False,894/-,894.0,30.000000000000004,Paid,Paid
MDM003792,2025-08-11,SCH0184,Kumar Enterprises,Wheat,,,702.0,Paid,SCH0184,SCH0184,False,2025-08-11,2025-08-11,ISO_FORMAT,False,False,Wheat,Wheat,Kumar Supplies,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,₹702,702.0,,Paid,Paid
MDM005218,2025-04-04,SCH0134,Singh Agro Group,Pulses,0.68,Bori,3060.0,Paid,SCH0134,SCH0134,False,2025-04-04,2025-04-04,ISO_FORMAT,False,False,Daal,Pulses,Singh Agro,Singh Agro Group,0.68,Bori,34.0,KG,BAGS_50KG_TO_KG,False,3060,3060.0,90.0,paid,Paid
MDM010066,2025-12-08,SCH0476,Singh Agro Group,Pulses,0.38,50kg Bags,1710.0,Pending,sch0476,SCH0476,True,12/08/2025,2025-12-08,DASH_MM_DD_AMBIGUOUS,True,False,Dal,Pulses,Singh Brothers,Singh Agro Group,0.38,50kg Bags,19.0,KG,BAGS_50KG_TO_KG,False,"1,710/-",1710.0,90.0,Due,Pending
MDM011763,2025-04-13,SCH0440,Kumar Enterprises,Rice,46.0 kg,,1840.0,Paid,S0440,SCH0440,True,13.04.2025,2025-04-13,DOT_DD_MM_YYYY,False,False,Chawal,Rice,kumar general store,Kumar Enterprises,46.0 kg,,46.0,KG,DIRECT,False,1840,1840.0,40.0,paid,Paid
MDM001068,2025-08-04,SCH0594,Kumar Enterprises,Pulses,27500,Grams,2475.0,Paid,SCH0594,SCH0594,False,08-04-2025,2025-08-04,DASH_MM_DD_AMBIGUOUS,True,False,Lentils,Pulses,Kumar & Co.,Kumar Enterprises,27500,Grams,27.5,KG,GRAMS_TO_KG,False,"2,475/-",2475.0,90.0,Cleared,Paid
MDM008622,2025-09-27,SCH0379,Kumar Enterprises,Wheat,,,480.0,Pending,SCH0379,SCH0379,False,2025-09-27,2025-09-27,ISO_FORMAT,False,False,Atta,Wheat,Kumar & Co.,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,480,480.0,,Pending,Pending
MDM011730,2025-10-30,SCH0221,Sharma Traders,Oil,,,3156.0,Paid,SCH0221,SCH0221,False,30/10/2025,2025-10-30,DASH_DD_MM_YYYY,False,False,Sarson Tel,Oil,Sharma Traders,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"₹3,156",3156.0,,paid,Paid
MDM001718,2025-05-13,SCH0562,Singh Agro Group,Rice,28.2 kg,,1128.0,Paid,SCH-0562,SCH0562,True,05-13-2025,2025-05-13,DASH_MM_DD_YYYY,False,False,Chawal,Rice,Singh Brothers,Singh Agro Group,28.2 kg,,28.2,KG,DIRECT,False,1128,1128.0,40.0,Paid,Paid
MDM002697,2025-12-07,SCH0586,Goyal Mills,Wheat,0.856,bags,1284.0,Pending,S0586,SCH0586,True,12/07/2025,2025-12-07,DASH_MM_DD_AMBIGUOUS,True,False,Gehun,Wheat,Goyal Enterprises,Goyal Mills,0.856,bags,42.8,KG,BAGS_50KG_TO_KG,False,"Rs. 1,284",1284.0,30.000000000000004,PENDING,Pending
MDM006452,2025-08-07,SCH0507,Singh Agro Group,Wheat,55500,Grams,1665.0,Unknown,SCH0507,SCH0507,False,07-Aug-2025,2025-08-07,TEXT_MONTH,False,False,Wheat,Wheat,Singh Brothers,Singh Agro Group,55500,Grams,55.5,KG,GRAMS_TO_KG,False,"₹1,665",1665.0,30.0,,Unknown
MDM001849,2025-02-12,SCH0197,Sharma Traders,Rice,46.9 kg,,1876.0,Pending,SCH0197,SCH0197,False,02/12/2025,2025-02-12,DASH_MM_DD_AMBIGUOUS,True,False,Rice,Rice,Sharma Traders,Sharma Traders,46.9 kg,,46.9,KG,DIRECT,False,"₹1,876",1876.0,40.0,Pending,Pending
MDM004513,2026-01-24,SCH0443,Singh Agro Group,Oil,20.7 kg,,2484.0,Unknown,SCH0443,SCH0443,False,24/01/2026,2026-01-24,DASH_DD_MM_YYYY,False,False,Mustard Oil,Oil,S. Agro Works,Singh Agro Group,20.7 kg,,20.7,KG,DIRECT,False,"2,484/-",2484.0,120.0,,Unknown
MDM009198,2025-07-30,SCH0028,Sharma Traders,Oil,25200,grams,3024.0,Paid,SCH0028,SCH0028,False,30.07.2025,2025-07-30,DOT_DD_MM_YYYY,False,False,Cooking Oil,Oil,sharma traders pvt ltd,Sharma Traders,25200,grams,25.2,KG,GRAMS_TO_KG,False,"₹3,024",3024.0,120.0,Cleared,Paid
MDM011409,2025-08-06,SCH0487,Goyal Mills,Pulses,13.9,KGS,1251.0,Paid,sch_0487,SCH0487,True,08-06-2025,2025-08-06,DASH_MM_DD_AMBIGUOUS,True,False,Pulses,Pulses,Goyal Rice Mill,Goyal Mills,13.9,KGS,13.9,KG,DIRECT,False,"₹1,251",1251.0,90.0,Paid,Paid
MDM002432,2025-04-17,SCH0325,Singh Agro Group,Oil,,,2604.0,Paid,SCH0325,SCH0325,False,04-17-2025,2025-04-17,DASH_MM_DD_YYYY,False,False,Sarson Tel,Oil,Singh Agro,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"Rs. 2,604",2604.0,,paid,Paid
MDM011238,2025-11-25,SCH0462,Goyal Mills,Oil,30900,Grams,3708.0,Paid,S0462,SCH0462,True,25/11/2025,2025-11-25,DASH_DD_MM_YYYY,False,False,Cooking Oil,Oil,goyal mill,Goyal Mills,30900,Grams,30.900000000000002,KG,GRAMS_TO_KG,False,"3,708/-",3708.0,119.99999999999999,Cleared,Paid
MDM004661,2025-12-23,SCH0565,Goyal Mills,Rice,40.7 kg,,1628.0,Paid,sch_0565,SCH0565,True,23/12/2025,2025-12-23,DASH_DD_MM_YYYY,False,False,chawal,Rice,Goyal Enterprises,Goyal Mills,40.7 kg,,40.7,KG,DIRECT,False,"1,628/-",1628.0,40.0,Cleared,Paid
MDM006623,2025-12-05,SCH0461,Goyal Mills,Oil,0.99,bags,5940.0,Pending,SCH0461,SCH0461,False,05.12.2025,2025-12-05,DOT_DD_MM_AMBIGUOUS,True,False,Cooking Oil,Oil,Goyal Rice Mill,Goyal Mills,0.99,bags,49.5,KG,BAGS_50KG_TO_KG,False,"Rs. 5,940",5940.0,120.0,PENDING,Pending
MDM003436,2026-03-17,SCH0448,Singh Agro Group,Oil,36.7,KGS,4404.0,Paid,S0448,SCH0448,True,03-17-2026,2026-03-17,DASH_MM_DD_YYYY,False,False,Sarson Tel,Oil,Singh Brothers,Singh Agro Group,36.7,KGS,36.7,KG,DIRECT,False,"Rs. 4,404",4404.0,119.99999999999999,paid,Paid
